StnID,Year,Lat,Lon,Anomaly,SourceType
1000091438,1977,43.1764,-87.96925,28.949899999999996,depth
1000091874,1968,43.1897,-93.21215,-25.38221999999999,depth
1000099611,1918,43.5088,-116.751,23.4696,depth
1000100491,1993,43.5424,-116.1571,-23.039839999999998,depth
1000101461,1933,43.5613,-116.5985,19.690080000000002,depth
1000101742,1965,43.5702,-112.9606,21.45792,depth
1000101742,1966,43.5702,-112.9606,-21.616419999999998,depth
1000101742,1969,43.5702,-112.9606,25.938480000000002,depth
1000101742,1987,43.5702,-112.9606,-22.79752,depth
1000108955,1951,43.7955,-112.3569,36.09442,depth
1000111659,1976,43.9077,-111.533,22.158960000000008,depth
1000111764,1976,43.9132,-111.5441,31.55292,depth
1000111764,1977,43.9132,-111.5441,-26.43226,depth
1000111971,1966,43.9238,-111.3827,-39.16833,depth
1000111971,1967,43.9238,-111.3827,-56.59377,depth
1000112109,1967,43.9313,-111.3883,39.194230000000005,depth
1000112211,1996,43.9361,-104.7255,-20.41859999999997,depth
1000113620,1987,43.9933,-102.2421,31.7449,depth
1000113708,1971,43.9972,-102.2393,20.726399999999998,depth
1000114392,2010,44.0291,-92.43849,-24.07615,depth
1000115897,1991,44.0791,-103.2718,-19.964399999999998,depth
1000116130,1994,44.0916,-104.6366,-25.302970000000002,depth
1000116130,1995,44.0916,-104.6366,28.980382000000006,depth
1000116973,1977,44.1353,-102.6163,-25.526999999999987,depth
1000126271,1981,44.4235,-118.9586,30.784800000000004,depth
1000126358,1990,44.4278,-104.8269,-46.821799999999996,depth
1000126358,1996,44.4278,-104.8269,-19.714500000000015,depth
1000127481,1999,44.4608,-104.3633,21.826700000000017,depth
1000127481,2005,44.4608,-104.3633,-19.51169999999999,depth
1000127482,1985,44.4608,-104.3633,-30.979900000000015,depth
1000127482,1988,44.4608,-104.3633,26.755300000000005,depth
1000127688,1984,44.4694,-97.45008,23.771349999999998,depth
1000129015,2012,44.5116,-92.95108,-23.13737,depth
1000129220,1958,44.52,-88.01899,43.26941,depth
1000129256,1949,44.5222,-88.01872,-29.565599999999996,depth
1000129256,1951,44.5222,-88.01872,-22.4028,depth
1000130030,1958,44.5411,-88.00871,25.1079,depth
1000131282,1965,44.5921,-121.2542,19.65960000000001,depth
1000134795,1964,44.6855,-103.7233,-23.195280000000004,depth
1000134958,1985,44.694,-123.4273,-26.19756,depth
1000139032,1977,44.7936,-97.79703,-30.083760000000005,depth
1000141390,1963,44.8096,-122.7531,-26.2128,depth
1000146289,1980,44.9114,-104.0238,-20.324062,depth
1000159628,1978,45.0791,-93.25458,19.592540000000007,depth
1000186423,1986,45.4168,-122.8004,25.29535,depth
1000186543,1961,45.426,-122.8154,-24.384,depth
1000186543,1967,45.426,-122.8154,-21.6408,depth
1000186643,1984,45.4312,-119.6872,-36.14928,depth
1000186643,1985,45.4312,-119.6872,26.91079,depth
1000186706,1981,45.4353,-106.1842,-26.23718,depth
1000188081,1988,45.446,-122.6293,-33.64992,depth
1000188236,1984,45.4537,-120.7514,34.113212,depth
1000189318,1988,45.4671,-122.4168,31.699199999999998,depth
1000190329,1978,45.479,-122.8409,-24.765,depth
1000190329,1986,45.479,-122.8409,27.435050000000004,depth
1000191122,1980,45.4996,-118.8289,-22.82952,depth
1000193640,1977,45.5525,-119.443,21.336,depth
1000193778,1984,45.5612,-120.1675,-46.16959999999999,depth
1000193778,1985,45.5612,-120.1675,47.10379999999999,depth
1000193898,1981,45.5687,-121.1617,-27.40457,depth
1000193905,1976,45.5693,-121.2484,33.83279999999999,depth
1000193905,1981,45.5693,-121.2484,24.9936,depth
1000196533,1993,45.6054,-119.8156,-22.174199999999985,depth
1000196533,1995,45.6054,-119.8156,20.48859999999999,depth
1000196533,1999,45.6054,-119.8156,32.250900000000016,depth
1000197974,1971,45.6379,-119.4658,38.404799999999994,depth
1000197982,1969,45.6391,-119.5902,-22.06904,depth
1000197982,1971,45.6391,-119.5902,-22.617680000000007,depth
1000198051,1988,45.6429,-119.9575,-36.67049,depth
1000198254,1978,45.654,-119.6018,-20.973290000000006,depth
1000198254,1980,45.654,-119.6018,25.213099999999997,depth
1000198867,1972,45.6614,-119.5303,-28.995619999999995,depth
1000199067,1973,45.6696,-119.3945,-31.14141,depth
1000199505,1986,45.6706,-118.6842,-21.476210000000002,depth
1000199633,1973,45.6755,-119.3933,-41.86428,depth
1000199798,1980,45.6821,-119.2612,21.67738,depth
1000199828,1977,45.6828,-119.2801,59.89319999999999,depth
1000199829,1961,45.6829,-119.384,97.03155600000001,depth
1000199829,1968,45.6829,-119.384,-20.726399999999998,depth
1000199829,1973,45.6829,-119.384,-39.904419999999995,depth
1000199829,1974,45.6829,-119.384,21.253699999999995,depth
1000199829,1977,45.6829,-119.384,22.049239999999998,depth
1000199829,1984,45.6829,-119.384,-30.71011,depth
1000200485,1977,45.6954,-119.2581,-19.888199999999998,depth
1000200485,1980,45.6954,-119.2581,-21.77186,depth
1000200529,1977,45.6983,-105.9994,20.62886,depth
1000201495,1980,45.7237,-118.995,56.72634,depth
1000201582,1968,45.7289,-98.62232,29.535119999999996,depth
1000201582,1969,45.7289,-98.62232,-28.133039999999994,depth
1000201582,1973,45.7289,-98.62232,-21.09216,depth
1000201760,1987,45.7374,-119.3584,-80.25992,depth
1000201847,1980,45.743,-119.1867,-25.53609999999999,depth
1000201847,1981,45.743,-119.1867,54.796899999999994,depth
1000201847,1985,45.743,-119.1867,49.1033,depth
1000202288,1983,45.7448,-119.3591,30.41904000000001,depth
1000202288,1984,45.7448,-119.3591,-21.97608000000001,depth
1000202394,1976,45.7504,-119.1442,-34.07664,depth
1000202394,1977,45.7504,-119.1442,26.162509999999997,depth
1000202394,1984,45.7504,-119.1442,-51.709320000000005,depth
1000202394,1985,45.7504,-119.1442,46.893480000000004,depth
1000202433,1984,45.7518,-119.5547,-39.25367000000001,depth
1000202477,1979,45.7537,-119.0744,27.459429999999998,depth
1000202501,1980,45.7554,-119.1506,39.52951,depth
1000202571,1979,45.7598,-119.1424,-34.34490000000001,depth
1000202571,1980,45.7598,-119.1424,41.202900000000014,depth
1000202571,1981,45.7598,-119.1424,92.14714,depth
1000202571,2004,45.7598,-119.1424,-20.769070000000006,depth
1000202584,1978,45.7603,-119.1168,34.68929,depth
1000202584,2005,45.7603,-119.1168,20.06498,depth
1000202588,1979,45.7599,-119.1086,30.02279999999999,depth
1000202588,1981,45.7599,-119.1086,30.761940000000003,depth
1000202588,1985,45.7599,-119.1086,36.289489999999994,depth
1000202635,1981,45.7619,-119.1734,-21.168359999999993,depth
1000202661,1976,45.7631,-119.362,-61.72200000000001,depth
1000202661,1984,45.7631,-119.362,-21.235420000000005,depth
