AQUIFER_ID,Region,Decade,n_stn_decade,mean_ratio_neg,mean_ratio_pos,mean_frac_neg,mean_frac_pos,mean_sum_anom,mean_sum_neg,mean_sum_pos
18,US,1980,241,-1.1185913993611278,2.504311819798459,0.33673022459329516,0.6434054534676941,3.6520907883817424,-4.864803983402489,8.516894771784234
18,US,1990,127,-0.7764436072990878,2.2499966074240723,0.33693288338957633,0.6573584551931009,8.206870393700786,-3.7985003937007886,12.005370787401576
18,US,2000,81,-0.6807737598471487,1.5089361369782481,0.4340388007054674,0.5511463844797179,2.2180443209876537,-2.2030218518518527,4.421066172839506
18,US,2010,5,-1.0485079999999998,0.7630120000000014,0.5333333333333333,0.4666666666666666,-0.40843599999999614,-2.176263999999999,1.7678280000000028
180,US,1940,1,-0.6248400000000001,0.30226000000000003,0.8333333333333334,0.16666666666666666,-1.93548,-3.7490400000000004,1.8135600000000003
180,US,1950,10,-0.47311044,0.25819580000000003,0.51,0.49000000000000005,-0.9451856,-2.1968454,1.2516598
180,US,1960,7,-0.3381755999999999,0.44082799999999994,0.5571428571428572,0.4428571428571429,1.0265240000000007,-3.381755999999999,4.4082799999999995
180,US,1970,45,-0.6334384966666667,0.1852555500000001,0.7333333333333333,0.26666666666666666,-1.1712107555555555,-1.891418755555556,0.7202080000000003
180,US,1980,4,-0.2880362000000001,0.30411435000000003,0.5,0.5,-0.009906500000000318,-2.8087340000000003,2.7988275
180,US,1990,6,-0.16004526666666666,0.1671066666666666,0.4583333333333333,0.525,0.21107599999999982,-1.3192746666666666,1.5303506666666662
180,US,2000,5,-0.34988000000000014,0.29306500000000013,0.45,0.55,-0.5151148000000003,-2.6438360000000016,2.128721200000001
180,US,2010,17,-0.6978877941176469,0.9515810392156863,0.4362745098039215,0.5637254901960783,0.7168165882352941,-2.2544454117647055,2.971262
181,US,1990,1,-0.4465299999999992,0.21335999999999977,0.5,0.5,-0.46633999999999887,-0.8930599999999984,0.42671999999999954
181,US,2000,1,-0.3108949999999995,0.1847837499999998,0.625,0.375,-1.0088899999999974,-2.487159999999996,1.4782699999999984
182,US,1970,3,-0.4792986666666666,0.34353549999999994,0.5416666666666666,0.4583333333333333,-1.0861053333333335,-3.8343893333333328,2.7482839999999995
182,US,1980,3,-0.61334675,0.3802130000000001,0.65,0.35000000000000003,-2.2306266666666663,-5.903470000000001,3.672843333333334
182,US,1990,5,-0.30019796,0.38990068,0.5,0.5,0.3422912,-2.2570484,2.5993395999999995
182,US,2000,4,-0.43248408571428576,0.2488799857142858,0.5928571428571429,0.40714285714285714,-2.023493,-4.270630000000001,2.2471370000000004
184,US,1970,2,-0.1674585714285714,0.27031042857142856,0.6071428571428572,0.39285714285714285,0.711708,-1.1254739999999999,1.8371819999999999
184,US,1980,1,-0.1162812,0.09281159999999997,0.5,0.5,-0.23469600000000024,-1.162812,0.9281159999999997
184,US,1990,1,-0.1789176,0.18211800000000003,0.4,0.6,0.03200400000000014,-1.789176,1.8211800000000002
184,US,2000,1,-0.26593799999999995,0.1847088,0.6,0.4,-0.8122919999999998,-2.6593799999999996,1.847088
185,US,1970,5,-0.4430014000000001,0.48392080000000004,0.4666666666666666,0.5333333333333333,0.286512,-1.6952976000000004,1.9818096
185,US,1980,3,-0.46747853333333333,0.3618088888888889,0.5518518518518518,0.4481481481481482,-1.0342879999999999,-4.620767999999999,3.58648
185,US,1990,5,-0.70577964,0.37807392,0.65,0.35,-1.0180320000000003,-4.0321992,3.0141672
185,US,2000,3,-0.4194175,0.2899156,0.425,0.5750000000000001,-1.1750039999999997,-3.950208,2.775204
186,US,1960,1,-0.13410999999999973,0.0944850000000006,0.5,0.5,-0.07924999999999827,-0.26821999999999946,0.1889700000000012
186,US,1970,1,-0.11490900000000011,0.066751,0.7,0.3,-0.481580000000001,-1.149090000000001,0.66751
186,US,1980,1,-0.08717299999999994,0.09936499999999988,0.4,0.5,0.12191999999999936,-0.8717299999999994,0.9936499999999988
186,US,1990,1,-0.07315199999999997,0.09448800000000013,0.5,0.5,0.21336000000000155,-0.7315199999999997,0.9448800000000013
186,US,2000,1,-0.06721000000000003,0.03581499999999984,0.4,0.6,-0.31395000000000195,-0.6721000000000004,0.3581499999999984
187,US,1950,2,-0.6719316,0.680466,0.425,0.575,0.09448800000000024,-4.444745999999999,4.539234
187,US,1960,62,-0.43276356129032256,0.9220132110599079,0.42000768049155146,0.5412058371735791,3.3773806451612907,-2.7997846451612904,6.177165290322581
187,US,1970,64,-1.0251133839285715,0.5741190915178571,0.636173115079365,0.3454675099206349,-3.660219375,-8.51963625,4.859416875
187,US,1980,20,-0.469519,0.9397365000000001,0.39166666666666666,0.6083333333333333,1.8196560000000002,-1.7426940000000002,3.56235
187,US,2000,218,-0.16096520982961993,0.21007839842726084,0.4216743119266055,0.5729303189165574,0.188207,-0.7648313302752293,0.9530383302752294
187,US,2010,138,-0.2566355188405797,0.3924348,0.4724235104669887,0.5197262479871175,0.5205785797101449,-1.2429765942028985,1.7635551739130435
187,US,2020,34,-0.5440754705882354,0.4019624705882353,0.5637254901960784,0.4264705882352941,-0.4530314117647059,-1.5961658823529412,1.1431344705882351
188,US,1930,1,-1.3106399999999994,4.592320000000001,0.3333333333333333,0.6666666666666666,9.845040000000004,-3.931919999999998,13.776960000000003
188,US,1940,1,-2.368296,1.4447519999999994,0.6,0.4,-9.235440000000004,-23.682959999999998,14.447519999999994
188,US,1950,1,-2.798064,2.6700480000000004,0.6,0.4,-1.280159999999995,-27.98064,26.700480000000006
188,US,1960,3,-1.5019526666666667,2.450253333333333,0.3333333333333333,0.6666666666666666,6.164073333333332,-15.019526666666666,21.1836
188,US,1970,4,-1.219856066666667,2.635613966666667,0.3208333333333333,0.6791666666666667,13.654658999999999,-11.349989,25.004648
188,US,1980,8,-0.22265675,3.214903333333334,0.11875,0.88125,7.650860000000001,-0.92545,8.576310000000001
188,US,1990,22,-0.07753638636363634,0.31424247272727274,0.37878787878787884,0.6212121212121212,1.3884334545454544,-0.30147490909090907,1.6899083636363634
188,US,2000,4152,-0.2764226182969768,0.24857549350800534,0.49733796296296295,0.4986894822154938,-0.1275874113680154,-1.1916013362235067,1.0640139248554912
188,US,2010,3713,-0.23842309734929612,0.28514326548677105,0.4552969190189766,0.5389556855150714,0.23365875410719097,-1.3581657217883112,1.5918244758955025
188,US,2020,1100,-0.4221205287878788,0.12787931515151515,0.685,0.3101515151515151,-0.8364238236363636,-1.2047566581818183,0.36833283454545457
189,US,1970,4,-1.0975823809523806,0.16630952380952346,0.7341269841269842,0.26587301587301587,-4.52247,-5.4521099999999985,0.9296399999999982
189,US,1980,4,-0.5502274999999999,1.0601324999999997,0.4375,0.5625,1.9392899999999993,-1.90881,3.848099999999999
189,US,2000,8,-0.042767249999999896,0.04105312499999998,0.6875,0.25,-0.0034282499999998273,-0.08553449999999979,0.08210624999999996
189,US,2010,9,-0.1324382888888889,0.07741621666666659,0.6518518518518519,0.34814814814814815,-0.35238266666666707,-1.017354,0.664971333333333
189,US,2020,7,-0.09354485714285711,0.03149600000000001,0.5238095238095238,0.47619047619047616,-0.1861465714285713,-0.2806345714285713,0.09448800000000003
19,US,1940,10,-1.019604919047619,0.08648699999999995,0.9075,0.0925,-5.034229,-5.492953,0.4587239999999998
19,US,1950,100,-3.7515324042460314,0.3517097408730159,0.8603611111111111,0.1396388888888889,-14.920875800000001,-16.3022743,1.3813985
19,US,1960,64,-3.352489627418155,0.5814707397693454,0.8130580357142857,0.18694196428571427,-10.63406578125,-13.388147968750001,2.7540821875000008
19,US,1970,32,-2.4670703437499997,1.485603239583333,0.734375,0.265625,-4.2290046875,-9.269063124999999,5.040058437499999
19,US,1980,50,-0.9579821114285716,1.3353264596825394,0.4806587301587302,0.5173412698412698,2.2674055999999996,-4.2653724,6.5327779999999995
19,US,1990,44,-0.6379244639249639,1.875848213023088,0.28240440115440113,0.7092622655122655,9.806289090909091,-4.292832272727272,14.099121363636362
19,US,2000,22,-0.7135077272727273,1.4210154545454552,0.446969696969697,0.553030303030303,1.4588881818181831,-1.4491827272727276,2.908070909090911
190,US,1930,22,-0.24540855909090897,0.37275887878787883,0.4428030303030303,0.5458333333333333,0.8149242727272732,-0.981871636363636,1.7967959090909091
190,US,1940,29,-0.28295254597701147,0.30748096568144506,0.4641488779419814,0.5358511220580187,0.059804068965517265,-1.8307443448275864,1.8905484137931037
190,US,1950,41,-0.4004153519163763,0.22192294750290356,0.6007065427797135,0.39929345722028653,-1.3683663902439025,-2.8373536585365855,1.468987268292683
190,US,1960,69,-0.30673183733609377,0.44711889751552786,0.4411145617667357,0.5552622498274672,0.6884066666666664,-2.277408956521739,2.9658156231884054
190,US,1970,66,-0.3433870246753247,0.2890366398989899,0.48864237614237616,0.5027717652717653,-0.6176814242424242,-3.255424363636364,2.6377429393939393
190,US,1980,131,-0.4216203010965709,0.4606431395310796,0.5110808190960863,0.48491154731612746,-0.19892343511450372,-2.7818710534351148,2.582947618320611
190,US,1990,91,-0.33090517574568284,0.34495969683411826,0.5086952729809873,0.48800802372230945,-0.09148978021978024,-2.379700043956044,2.2882102637362634
190,US,2000,95,-0.40579405250626577,0.2995671886131998,0.5856683375104428,0.4132790309106098,-1.1355239368421053,-2.969650442105264,1.8341265052631586
190,US,2010,98,-0.569961055515063,0.5797173982588273,0.5226149983803046,0.46479996760609005,-0.17370553061224464,-2.573087265306122,2.3993817346938777
190,US,2020,48,-0.35375328472222217,0.25029593055555543,0.625,0.3680555555555555,-0.3036887500000002,-1.0418764999999997,0.7381877499999997
191,US,1930,9,-0.3718137777777779,0.5868246666666667,0.4166666666666667,0.5833333333333334,1.0635824444444444,-1.1431695555555557,2.206752
191,US,1940,11,-0.26255645,0.33711119999999994,0.4681818181818182,0.5318181818181817,0.8751914545454543,-2.0925914545454547,2.967782909090909
191,US,1950,10,-0.33143549523809523,0.46646196190476186,0.5313095238095238,0.4586904761904762,-0.36042559999999957,-2.6685238,2.3080982000000003
191,US,1960,97,-0.27303358861070204,0.6375703210603829,0.30758468335787925,0.6781541482572411,1.7710449896907214,-1.3225807835051546,3.0936257731958765
191,US,1970,89,-0.6112543091492777,0.4109731120385233,0.5500044587123238,0.4405252363117531,-1.5509867865168538,-4.891029820224719,3.340043033707865
191,US,1980,154,-0.6393029344104308,0.4941974475005153,0.5484101216244073,0.44412234590806016,-1.0576852077922076,-3.578282493506493,2.5205972857142855
191,US,1990,64,-0.434746750545635,0.6464025626488096,0.48960813492063493,0.508829365079365,1.9800565624999997,-3.6899861562500007,5.67004271875
191,US,2000,61,-0.8820680701925578,0.517882980562061,0.6418943533697633,0.3493169398907104,-2.947740426229508,-5.691341081967213,2.7436006557377053
191,US,2010,33,-0.7277774191919192,0.36052569797979805,0.6071428571428571,0.3928571428571429,-2.388385878787879,-4.928382424242425,2.539996545454546
191,US,2020,7,-0.3196771428571429,0.26445028571428575,0.6904761904761905,0.3095238095238095,-0.1961605714285715,-0.9220200000000001,0.7258594285714286
192,US,1930,6,-0.23974636666666663,0.5407117380952381,0.4853174603174603,0.5146825396825396,1.4490706666666666,-0.950468,2.3995386666666665
192,US,1940,2,-0.410337,0.28460699999999994,0.6,0.4,-1.2573000000000003,-4.10337,2.84607
192,US,1950,6,-0.42597078333333327,0.5614925944444445,0.40277777777777773,0.5972222222222222,0.46075600000000033,-2.573528666666667,3.0342846666666667
192,US,1960,5,-0.7108726466666665,1.3999339799999997,0.4416666666666667,0.5583333333333333,4.033723999999999,-2.951684399999999,6.985408399999999
192,US,1970,2,-0.5663947999999999,0.7401308,0.5,0.5,1.7373600000000002,-5.663947999999999,7.401307999999998
192,US,1980,38,-0.6278476928571429,0.5416102312030076,0.47556390977443613,0.5244360902255639,-0.3252135789473684,-1.6463614210526316,1.3211478421052634
192,US,1990,4,-0.14184629999999995,0.2761104499999999,0.5,0.5,0.6019794999999999,-0.7631429999999999,1.3651224999999998
192,US,2000,4,-0.3468434000000001,0.33337525000000007,0.55,0.45,-0.10020100000000043,-3.275076500000001,3.1748755000000006
